Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20230123,Yasha,2992,Target pole dives,40271.77,NA,NA,1560,38,96.09,85.67,305.673,307.367,305.673,306.2376667
20230123,Yasha,2992,Target pole dives,40273.03,NA,NA,NA,NA,97.35,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40273.18,NA,NA,NA,NA,97.5,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40273.38,NA,NA,NA,NA,97.7,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40273.72,NA,NA,NA,NA,98.04,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40274.01,NA,NA,NA,NA,98.33,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40274.3,NA,NA,NA,NA,98.62,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40274.38,stationary underwater,STOP,NA,NA,98.62,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40274.8,NA,NA,NA,NA,99.12,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40275.14,NA,NA,NA,NA,99.46,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40275.74,underwater,STOP,NA,NA,99.46,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40275.74,head above water,START,NA,NA,99.46,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40275.84,NA,NA,700,86,100.16,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40276.29,breath,POINT,NA,NA,100.16,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40276.58,NA,NA,740,81,100.9,85.67,318.374,322.608,318.374,319.7853333
20230123,Yasha,2992,Target pole dives,40277.23,NA,NA,650,92,101.55,85.67,323.455,327.688,324.301,325.148
20230123,Yasha,2992,Target pole dives,40277.89,NA,NA,660,91,102.21,85.67,339.543,341.236,342.93,341.2363333
20230123,Yasha,2992,Target pole dives,40278.5,NA,NA,610,98,102.82,85.67,325.148,327.406,326.277,326.277
20230123,Yasha,2992,Target pole dives,40279.11,NA,NA,610,98,103.43,85.67,326.277,325.148,326.277,325.9006667
20230123,Yasha,2992,Target pole dives,40279.13,breath,POINT,NA,NA,103.43,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40279.38,NA,NA,NA,NA,103.7,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40280.24,NA,NA,NA,NA,104.56,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40280.69,NA,NA,NA,NA,105.01,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40280.84,breath,POINT,NA,NA,105.01,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40280.84,NA,NA,NA,NA,105.16,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40281.8,head above water,STOP,NA,NA,105.16,85.67,NA,NA,NA,NA
